term_id,term,cluster_id,domain,membership_probability,is_representative,labeling_method,evidence
term_0ecae0b5473fbb8ae729,Maritime transport of passengers by NUTS 2 region,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_5a62747e9b2bbc98b77e,Market production,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_012b2e24a75dae7a8801,Market production - annual data,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_078d046c57799f9a57b5,Mean age of women at childbirth and at birth of first child,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_45b9a362994ac998a029,Mean consumption expenditure by number of active persons,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_c14bca743ac5884f17e2,Mean consumption expenditure of private households on cultural goods and services by income quintile,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_fcbaef808b290197842f,Mean consumption expenditure of private households on sporting goods and services by income quintile,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_20ca9ef9e116900d5e88,Mean consumption expenditure per household and per adult equivalent,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_e10167245fc767be14f4,Meat (total production),unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_aeaee419e62acf4048d5,Meat production,cluster_0747a3157ffb,"agriculture, forestry, and fisheries",1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7705115463051274, ""education"": 0.635955172237763, ""environment and energy"": 0.6922148252171598, ""industry, trade, and services"": 0.6596587474858008, ""labour market"": 0.6636619757451894}, ""source"": ""hdbscan_pearl_small""}"
term_dda222aaf1cad0d16ff4,Meat production - ENP-East countries,cluster_0747a3157ffb,"agriculture, forestry, and fisheries",1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7705115463051274, ""education"": 0.635955172237763, ""environment and energy"": 0.6922148252171598, ""industry, trade, and services"": 0.6596587474858008, ""labour market"": 0.6636619757451894}, ""source"": ""hdbscan_pearl_small""}"
term_08f3dd440b4f4e4ac60d,Meat production - ENP-South countries,cluster_0747a3157ffb,"agriculture, forestry, and fisheries",1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7705115463051274, ""education"": 0.635955172237763, ""environment and energy"": 0.6922148252171598, ""industry, trade, and services"": 0.6596587474858008, ""labour market"": 0.6636619757451894}, ""source"": ""hdbscan_pearl_small""}"
term_f7373141e70e62bc181d,Median age of residents by sex and country of birth,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_126f1c47aefcedb88cc8,Median relative income of elderly people,cluster_55cd06be7ef5,cross-domain or other,0.987337,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6676096953224072, ""health"": 0.6400325914000694, ""labour market"": 0.6722840286997268, ""population and demography"": 0.6980887726643705, ""social conditions and equality"": 0.683880811919023}, ""source"": ""hdbscan_pearl_small""}"
term_1847b10ff62e7ccf2fbb,Median relative income of elderly people (60+),cluster_55cd06be7ef5,cross-domain or other,0.987337,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6676096953224072, ""health"": 0.6400325914000694, ""labour market"": 0.6722840286997268, ""population and demography"": 0.6980887726643705, ""social conditions and equality"": 0.683880811919023}, ""source"": ""hdbscan_pearl_small""}"
term_074ac00adbe5f73a2af1,Median relative income of elderly people (60+) - EU-SILC survey,cluster_55cd06be7ef5,cross-domain or other,0.987337,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6676096953224072, ""health"": 0.6400325914000694, ""labour market"": 0.6722840286997268, ""population and demography"": 0.6980887726643705, ""social conditions and equality"": 0.683880811919023}, ""source"": ""hdbscan_pearl_small""}"
term_aae6ecbce1ea4c04530e,Median relative income of elderly people - EU-SILC survey,cluster_55cd06be7ef5,cross-domain or other,0.987337,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6676096953224072, ""health"": 0.6400325914000694, ""labour market"": 0.6722840286997268, ""population and demography"": 0.6980887726643705, ""social conditions and equality"": 0.683880811919023}, ""source"": ""hdbscan_pearl_small""}"
term_751662a2365b33aba273,Median saving rate by income quintile,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_6d3a4e9e00dfe2d6b031,Median saving rate by income quintile - experimental statistics,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_b61bf04e7a77cfdc39a0,"Modal split of air, sea and freight transport",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_c3cd9054646b135d0b4e,"Modal split of air, sea and passenger transport",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_c81d6ee622d33c0e63b4,Modal split of freight transport,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_8c5599186ab207fa39cc,National expenditure on environmental protection,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_f32b7749e3c9ff7974e4,National passenger road transport performance by type of vehicles registered in the,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_5c1b156bf1e3cc20b804,"Net external debt - annual data, % of GDP",cluster_71139f449ed0,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7268003334031932, ""health"": 0.6290264990649875, ""industry, trade, and services"": 0.6535122370515143, ""labour market"": 0.6599099628287749, ""population and demography"": 0.6348137138742423}, ""source"": ""hdbscan_pearl_small""}"
term_cd3886f7e671857294d0,"Net external debt - quarterly data, % of GDP",cluster_71139f449ed0,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7268003334031932, ""health"": 0.6290264990649875, ""industry, trade, and services"": 0.6535122370515143, ""labour market"": 0.6599099628287749, ""population and demography"": 0.6348137138742423}, ""source"": ""hdbscan_pearl_small""}"
term_4b419433504b08218669,"Net international investment position - quarterly data, % of GDP",cluster_71139f449ed0,economy and finance,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7268003334031932, ""health"": 0.6290264990649875, ""industry, trade, and services"": 0.6535122370515143, ""labour market"": 0.6599099628287749, ""population and demography"": 0.6348137138742423}, ""source"": ""hdbscan_pearl_small""}"
term_5aa8c2375b016a280a45,Net international investment position excluding non-defaultable instruments - % of GDP,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_06536802769bc978a649,Net trade balance of energy products - % of GDP,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_5cb1785dd3f1be3b9d22,"Non-financial corporations debt, consolidated - % of GDP",cluster_d1e893e7c222,economy and finance,0.681596,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.586052084392679, ""economy and finance"": 0.6845302232753591, ""health"": 0.5850746962342176, ""industry, trade, and services"": 0.6299778178863727, ""labour market"": 0.6051684713180636}, ""source"": ""hdbscan_pearl_small""}"
term_e5122b2bba66f017eaa9,number and load capacity of goods transport wagons,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_975f92a4a6ba860bd35f,Number of accidents at work by NACE Rev. 1.1 activity and employment status,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_44182a54b9802a05ffb2,Number of enterprises carrying out cross trade by employment size class,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_9560cd093859db0ca542,Number of enterprises carrying out cross trade by reasons for cross trade and employment size class,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_abd74cab62a22713b235,Number of enterprises carrying out cross trade by type of cross trade and employment size class,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_41e0d6bfe368e5f58f50,"Oats and spring cereal mixtures by area, production and humidity",cluster_9391f8d593af,"agriculture, forestry, and fisheries",1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7215382746502316, ""environment and energy"": 0.6904157422959046, ""labour market"": 0.6448385178470997, ""population and demography"": 0.6238849919667521, ""regional and urban statistics"": 0.6660959028884115}, ""source"": ""hdbscan_pearl_small""}"
term_95b23a0abc0cf6816c43,Official development assistance as share of gross national income,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_e8a486be8d619db8be64,Olives by production,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_ebddfd2ef3407d39c4e4,Organic production of animal products,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_2254084cb5bd693de12c,Organic production of aquaculture products,cluster_0747a3157ffb,"agriculture, forestry, and fisheries",0.971237,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7705115463051274, ""education"": 0.635955172237763, ""environment and energy"": 0.6922148252171598, ""industry, trade, and services"": 0.6596587474858008, ""labour market"": 0.6636619757451894}, ""source"": ""hdbscan_pearl_small""}"
term_4b1fd1a7f6908d2872c0,Out-of-pocket expenditure on healthcare,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_0fcf4e988e3ce59aa8b1,Out-of-school rate by sex and age - as % of the population of the corresponding age,cluster_99cbd02aba19,education,0.661417,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7589218905617889, ""health"": 0.6434949786966618, ""population and demography"": 0.710072635302008, ""regional and urban statistics"": 0.6397274526131986, ""social conditions and equality"": 0.6712758401898061}, ""source"": ""hdbscan_pearl_small""}"
term_d877db962664d4857680,"Out-of-school rate in population of lower secondary school age, by sex",cluster_99cbd02aba19,education,0.661417,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7589218905617889, ""health"": 0.6434949786966618, ""population and demography"": 0.710072635302008, ""regional and urban statistics"": 0.6397274526131986, ""social conditions and equality"": 0.6712758401898061}, ""source"": ""hdbscan_pearl_small""}"
term_769a96867babeedc522b,"Out-of-school rate in population of upper secondary school age, by sex",cluster_99cbd02aba19,education,0.661417,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7589218905617889, ""health"": 0.6434949786966618, ""population and demography"": 0.710072635302008, ""regional and urban statistics"": 0.6397274526131986, ""social conditions and equality"": 0.6712758401898061}, ""source"": ""hdbscan_pearl_small""}"
term_84c96995e5ca8437bcca,Output of the agricultural industry,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_a1ccdeee056213c3adca,Output of the agricultural industry - basic and producer prices,cluster_b70da2ec1a1f,cross-domain or other,1.000000,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7459805214624858, ""economy and finance"": 0.756125447477141, ""environment and energy"": 0.6721425872937218, ""industry, trade, and services"": 0.7073479058702036, ""labour market"": 0.7049494237753877}, ""source"": ""hdbscan_pearl_small""}"
term_3992b935b7626c5f87e1,Outward FDI stocks in % of GDP,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_34bb2d7daaad6b23269d,Overall employment growth,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_462c1513203af7c8e5e2,Overcrowding rate by age group - population without single-person households - EU-SILC survey,cluster_e7d0c36b4e48,population and demography,0.857308,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""health"": 0.6489362833762581, ""labour market"": 0.7028210916628311, ""population and demography"": 0.7487856750551453, ""regional and urban statistics"": 0.6552702354468821, ""social conditions and equality"": 0.7185160585524769}, ""source"": ""hdbscan_pearl_small""}"
term_63e72f5b64212ddf7e4f,Overcrowding rate by degree of urbanisation - total population,cluster_e7d0c36b4e48,population and demography,0.770493,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""health"": 0.6489362833762581, ""labour market"": 0.7028210916628311, ""population and demography"": 0.7487856750551453, ""regional and urban statistics"": 0.6552702354468821, ""social conditions and equality"": 0.7185160585524769}, ""source"": ""hdbscan_pearl_small""}"
term_65b7a817742d84dc8b39,Overcrowding rate by poverty status - population without single-person households - EU-SILC survey,cluster_e7d0c36b4e48,population and demography,0.857308,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""health"": 0.6489362833762581, ""labour market"": 0.7028210916628311, ""population and demography"": 0.7487856750551453, ""regional and urban statistics"": 0.6552702354468821, ""social conditions and equality"": 0.7185160585524769}, ""source"": ""hdbscan_pearl_small""}"
term_a26d81c3f985547c93b7,Overcrowding rate by sex - population without single-person households - EU-SILC survey,cluster_e7d0c36b4e48,population and demography,0.857308,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""health"": 0.6489362833762581, ""labour market"": 0.7028210916628311, ""population and demography"": 0.7487856750551453, ""regional and urban statistics"": 0.6552702354468821, ""social conditions and equality"": 0.7185160585524769}, ""source"": ""hdbscan_pearl_small""}"
term_26490cbba0bceff791ef,Overcrowding rate by tenure status - total population,cluster_e7d0c36b4e48,population and demography,0.770493,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""health"": 0.6489362833762581, ""labour market"": 0.7028210916628311, ""population and demography"": 0.7487856750551453, ""regional and urban statistics"": 0.6552702354468821, ""social conditions and equality"": 0.7185160585524769}, ""source"": ""hdbscan_pearl_small""}"
term_c959179fd99717013cd0,Part-time employment rate,cluster_99358c580dcf,labour market,0.856531,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6830314331028731, ""labour market"": 0.789534856381208, ""population and demography"": 0.7264993057884989, ""regional and urban statistics"": 0.6766704497423219, ""social conditions and equality"": 0.7191189563238449}, ""source"": ""hdbscan_pearl_small""}"
term_47b9219432ba9fa33c1f,Participation in tourism for personal purposes - % of total population,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_cbe3f0c0c63df0d8189e,Passenger air transport over national territory (including territorial sea),cluster_310e64b58954,transport,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6568437781978611, ""economy and finance"": 0.6812492999573971, ""industry, trade, and services"": 0.6995698206879771, ""labour market"": 0.6614922186669936, ""transport"": 0.860033991344811}, ""source"": ""hdbscan_pearl_small""}"
term_9680b4f19d0a8245842f,Passenger air transport over national territory (including territorial sea) - million passenger-km,cluster_310e64b58954,transport,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6568437781978611, ""economy and finance"": 0.6812492999573971, ""industry, trade, and services"": 0.6995698206879771, ""labour market"": 0.6614922186669936, ""transport"": 0.860033991344811}, ""source"": ""hdbscan_pearl_small""}"
term_ded4bcecdf6431047f86,"Passenger cars in accompanied passenger car railway transport, by type of transport",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_d4ee21213e40c0f9e7c5,Passenger road transport,cluster_310e64b58954,transport,0.930540,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6568437781978611, ""economy and finance"": 0.6812492999573971, ""industry, trade, and services"": 0.6995698206879771, ""labour market"": 0.6614922186669936, ""transport"": 0.860033991344811}, ""source"": ""hdbscan_pearl_small""}"
term_9c01f58c839e886cff89,Passenger road transport - ENP-East countries,cluster_310e64b58954,transport,0.946038,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6568437781978611, ""economy and finance"": 0.6812492999573971, ""industry, trade, and services"": 0.6995698206879771, ""labour market"": 0.6614922186669936, ""transport"": 0.860033991344811}, ""source"": ""hdbscan_pearl_small""}"
term_3016d8f4c9d8fbfa2d3f,Passengers (excluding cruise passengers) transported from/to the main ports,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_8287815d3953999fafc9,Passengers (excluding cruise passengers) transported from/to the main ports quarterly data,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_54ab3a65984d82df4910,"Passengers in accompanied passenger car railway transport, by type of transport",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_298c39b5e6c3879b2034,Passengers transported,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_60ede498db7097a1bd4c,Passengers transported by type of train speed,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_2c38fafe65ca58d949f0,per 1000 of corresponding age population,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_6c398553c4d684b6aba1,per 1000 of population aged 25-34,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_a3677d8c6276e767b3fe,Persons employed in goods road transport enterprises by employment size classes,cluster_e22df4ed8343,transport,0.980139,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6504098985479125, ""economy and finance"": 0.6577851122105566, ""industry, trade, and services"": 0.7326276302155783, ""labour market"": 0.694030383173282, ""transport"": 0.7837847022418346}, ""source"": ""hdbscan_pearl_small""}"
term_83071806be9a1b00d7c3,Persons employed in goods road transport enterprises by sex,cluster_e22df4ed8343,transport,0.980139,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6504098985479125, ""economy and finance"": 0.6577851122105566, ""industry, trade, and services"": 0.7326276302155783, ""labour market"": 0.694030383173282, ""transport"": 0.7837847022418346}, ""source"": ""hdbscan_pearl_small""}"
term_d231c73501a8c2085599,Persons having experienced housing difficulties in their lifetime by sex and group of country of birth,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_155f68a9d0bb78c1747e,Persons outside the labour force who receive a pension who would have wished to stay longer in employment,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_109c7527c2782f5e5b6d,Persons owning real estate other than main residence by income quantile,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_d2f14aff04e6b38ff1b0,Persons receiving benefits (other than old age benefits) by risk of poverty and work intensity of the household (population aged 18 to 64),unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_3fb4d8aaa9743e4baabd,"Persons with loans for purposes other than property, transport, education and daily living expenses by risk of poverty threshold",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_782651427b7030ca5928,Persons with loans for transport purposes by risk of poverty threshold,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_ee85c78292b759908a3d,Pesticide sales by categorisation of active substances,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,cluster_0a4bab53e5fe,education,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7547710077578337, ""labour market"": 0.6690019698253377, ""population and demography"": 0.7027442726146644, ""science, technology, and digital society"": 0.6534143714299199, ""social conditions and equality"": 0.6562125367314494}, ""source"": ""hdbscan_pearl_small""}"
term_3499e3c7d17ee0abdf55,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex - ENP-South countries,cluster_0a4bab53e5fe,education,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7547710077578337, ""labour market"": 0.6690019698253377, ""population and demography"": 0.7027442726146644, ""science, technology, and digital society"": 0.6534143714299199, ""social conditions and equality"": 0.6562125367314494}, ""source"": ""hdbscan_pearl_small""}"
term_99b168fc5730e52ce37d,Population (aged 25 and over) by sex and educational attainment level,cluster_0a4bab53e5fe,education,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7547710077578337, ""labour market"": 0.6690019698253377, ""population and demography"": 0.7027442726146644, ""science, technology, and digital society"": 0.6534143714299199, ""social conditions and equality"": 0.6562125367314494}, ""source"": ""hdbscan_pearl_small""}"
term_752a4d2a5b755187bcc4,Population (aged 25 and over) by sex and educational attainment level - ENP-South countries,cluster_0a4bab53e5fe,education,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7547710077578337, ""labour market"": 0.6690019698253377, ""population and demography"": 0.7027442726146644, ""science, technology, and digital society"": 0.6534143714299199, ""social conditions and equality"": 0.6562125367314494}, ""source"": ""hdbscan_pearl_small""}"
term_2c8c0c8c6ab4970569ba,Population (aged 30-34) who completed tertiary or equivalent education,cluster_0a4bab53e5fe,education,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7547710077578337, ""labour market"": 0.6690019698253377, ""population and demography"": 0.7027442726146644, ""science, technology, and digital society"": 0.6534143714299199, ""social conditions and equality"": 0.6562125367314494}, ""source"": ""hdbscan_pearl_small""}"
term_2bc18f78c89d4d2ce3fe,Population (aged 30-34) who completed tertiary or equivalent education - ENP-East countries,cluster_0a4bab53e5fe,education,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7547710077578337, ""labour market"": 0.6690019698253377, ""population and demography"": 0.7027442726146644, ""science, technology, and digital society"": 0.6534143714299199, ""social conditions and equality"": 0.6562125367314494}, ""source"": ""hdbscan_pearl_small""}"
