term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_d231c73501a8c2085599,Persons having experienced housing difficulties in their lifetime by sex and group of country of birth,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bb29b44dcc98d59f1250""]",run_5f8127cf8e6be829b1ac
term_155f68a9d0bb78c1747e,Persons outside the labour force who receive a pension who would have wished to stay longer in employment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6497f7061674ae785374""]",run_5f8127cf8e6be829b1ac
term_109c7527c2782f5e5b6d,Persons owning real estate other than main residence by income quantile,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_71d7c9fa014932706e61""]",run_5f8127cf8e6be829b1ac
term_d2f14aff04e6b38ff1b0,Persons receiving benefits (other than old age benefits) by risk of poverty and work intensity of the household (population aged 18 to 64),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4398d0e5c12c89e096a1""]",run_5f8127cf8e6be829b1ac
term_3fb4d8aaa9743e4baabd,"Persons with loans for purposes other than property, transport, education and daily living expenses by risk of poverty threshold",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9752f0b7f3697f5e929b""]",run_5f8127cf8e6be829b1ac
term_782651427b7030ca5928,Persons with loans for transport purposes by risk of poverty threshold,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2ce4f037086b2d9922cd""]",run_5f8127cf8e6be829b1ac
term_ee85c78292b759908a3d,Pesticide sales by categorisation of active substances,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e21eaeed48a291d46ae6""]",run_5f8127cf8e6be829b1ac
term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c47a3d1b0b67bf206387""]",run_5f8127cf8e6be829b1ac
term_3499e3c7d17ee0abdf55,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ef989a44ec84b4a9b8d9""]",run_5f8127cf8e6be829b1ac
term_99b168fc5730e52ce37d,Population (aged 25 and over) by sex and educational attainment level,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_235ba5b5b8faeb8b99bb""]",run_5f8127cf8e6be829b1ac
term_752a4d2a5b755187bcc4,Population (aged 25 and over) by sex and educational attainment level - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_cf72b11cda8e70566b06""]",run_5f8127cf8e6be829b1ac
term_2c8c0c8c6ab4970569ba,Population (aged 30-34) who completed tertiary or equivalent education,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4426a4dafc9de5b379b6""]",run_5f8127cf8e6be829b1ac
term_2bc18f78c89d4d2ce3fe,Population (aged 30-34) who completed tertiary or equivalent education - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c046a9ee53280a757c36""]",run_5f8127cf8e6be829b1ac
term_c287e0ca5232e6163718,Population (aged 30-34) with tertiary educational attainment level by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4d4c762c53e30e3f6861""]",run_5f8127cf8e6be829b1ac
term_de2c10dc4ca88dbd36ca,Population aged 15-74 in private households,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4990595300ff229e0afe""]",run_5f8127cf8e6be829b1ac
term_00794e6316ee6533eb31,Population aged 15-74 in private households - LFS,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_74f448178abef376ca24""]",run_5f8127cf8e6be829b1ac
term_5e969fc9f5e1ef6cef7f,Population change,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d176cb1f5329753d650a""]",run_5f8127cf8e6be829b1ac
term_1235dd822d5ad1200534,"Population change - crude rates of total change, natural change and net migration plus adjustment",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bb76fa2224fed33156fc""]",run_5f8127cf8e6be829b1ac
term_66a7a8627044b4d0fc6a,Population connected to at least secondary wastewater treatment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_231bc3e1a6b189005efc""]",run_5f8127cf8e6be829b1ac
term_cb772a85556d4c34b572,Population connected to public water supply - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_fd3855a7061374af4f50""]",run_5f8127cf8e6be829b1ac
term_fc4c296a653c39b9033c,Population connected to wastewater collection and treatment systems,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f1411918364c3b11aba4""]",run_5f8127cf8e6be829b1ac
term_6918aaed3bab18229b10,Population connected to wastewater collection and treatment systems - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_062e8856031c64e88317""]",run_5f8127cf8e6be829b1ac
term_1f0f520b54430bc6abe1,Population connected to Wastewater Treatment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b9ae5828a352cbac181e""]",run_5f8127cf8e6be829b1ac
term_3e0305cd108e456f71c5,Population density - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_79117de0fdc09ec998c7""]",run_5f8127cf8e6be829b1ac
term_02c811e71846f8f59a4b,Population density by metropolitan region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2764a1ea4c90e30f7a88""]",run_5f8127cf8e6be829b1ac
term_9a39fc3791a919f5cdb9,"Population having neither a bath, nor a shower, nor indoor flushing toilet in their household by poverty status",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_96db5366249647388b89""]",run_5f8127cf8e6be829b1ac
term_23202d38f263756ed950,Population in jobless private households,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d0bc225f605d0a62926f""]",run_5f8127cf8e6be829b1ac
term_883b1192f0226fbe8107,Population in jobless private households - % of persons living in private households where no-one is employed,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_74ab3840924b9ea2c5a1""]",run_5f8127cf8e6be829b1ac
term_661ea0454236ae7c181b,"Population living in households considering that they suffer from noise, by poverty status",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_45237a9958344c3f43e0""]",run_5f8127cf8e6be829b1ac
term_cbcda8ee4c84bb52bb07,Population on 1 January,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1c8e9d24a0024ea72056""]",run_5f8127cf8e6be829b1ac
term_3a6aa3a21850433042bb,Population on 1 January by sex and by age group,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5064be743a0c5de1272a""]",run_5f8127cf8e6be829b1ac
term_9dcd6774cc4d7d3e8b99,"Population reporting occurrence of crime, violence or vandalism in their area by poverty status",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c8e266a4f0734f892c43""]",run_5f8127cf8e6be829b1ac
term_1fd8ee608312159f93ce,Population served by municipal waste,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_027fb75b566ce8cafcf9""]",run_5f8127cf8e6be829b1ac
term_5e416bfcffb96e0462a3,Population served by municipal waste - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_221e7212bf95880a34bf""]",run_5f8127cf8e6be829b1ac
term_85f46a94adae83c65aa0,Population structure by detailed age group,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7f9d0e47dee75543ac23""]",run_5f8127cf8e6be829b1ac
term_b792bbff52c871715296,Population structure by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c604c1fb13f44e476fe5""]",run_5f8127cf8e6be829b1ac
term_f34098c34128bcc75f40,Population unable to keep home adequately warm by poverty status,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8f5c8c65f41e470b4bd8""]",run_5f8127cf8e6be829b1ac
term_4fca53cde49e472d8d3b,population without single-person households,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4f82cc659180d0c4644b"", ""occ_5a43089e0502f00b68cc"", ""occ_b47934cc96f1a8b96c24""]",run_5f8127cf8e6be829b1ac
term_7657a3997e431eff5e36,Population without the citizenship of the,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_42b84ec1d706cbf54336""]",run_5f8127cf8e6be829b1ac
term_d2e8926e165b563b2364,Premature deaths due to exposure to fine particulate matter (PM2.5),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_62360e679f4e47519ee6""]",run_5f8127cf8e6be829b1ac
term_f3cf73148dd08f19dbab,Price and volume convergence between EU Member States,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1f3f0cb58abe8324995e""]",run_5f8127cf8e6be829b1ac
term_d2ef954d82d5a2aa301b,Price indices of agricultural input/output at nominal value (= 100),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3f8cd4197a7a05b5d357""]",run_5f8127cf8e6be829b1ac
term_40b19f5a21b3b4e61deb,Price level indices,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2a6fd7313f80aef76561""]",run_5f8127cf8e6be829b1ac
term_0dd5c6463b1a707e0a9f,Prices (annual series),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f7b5ed5d33b3ece0475d""]",run_5f8127cf8e6be829b1ac
term_a4b4dfa6de5345c78a4d,Primary energy production,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_03ba1249bf077bcbfe67""]",run_5f8127cf8e6be829b1ac
term_b4a2b5282e4bc860b99b,Prison population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_dde78d76c79644e400bf""]",run_5f8127cf8e6be829b1ac
term_4b9ed4e5dbc24137e6e3,"Private sector credit flow, consolidated - % GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_03f8665efdaa15f5171d""]",run_5f8127cf8e6be829b1ac
term_20f0568d3084e3c66191,"Private sector credit flow: debt securities by sectors, consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_acccae95177e70b5f8a7""]",run_5f8127cf8e6be829b1ac
term_9987e242ef89d7650d4c,"Private sector credit flow: debt securities by sectors, non-consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f42f115a6660110b5257""]",run_5f8127cf8e6be829b1ac
term_cd7a39a0bc9ab7d16394,"Private sector credit flow: loans by sectors, consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_916511ca0bf7e3f36c77""]",run_5f8127cf8e6be829b1ac
term_2e754403a3df9923c2b5,"Private sector credit flow: loans by sectors, non-consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e1c318376dc30978e928""]",run_5f8127cf8e6be829b1ac
term_5842369333bd62a04195,"Private sector debt, consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ed7db5c44deced00ecf3""]",run_5f8127cf8e6be829b1ac
term_ad9dc9a5708b94af4fb0,"Private sector debt: debt securities by sectors, non-consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b3f29b73dff8a73a946d""]",run_5f8127cf8e6be829b1ac
term_d43e9eb1d7802e118e16,"Private sector debt: debt securities, by sectors, consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f44520b6c678d4b2baa9""]",run_5f8127cf8e6be829b1ac
term_e3cfbb83163ba40271ed,"Private sector debt: loans, by sectors, consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f0ea70263892ccd6821a""]",run_5f8127cf8e6be829b1ac
term_1718a2844b38ef2cb8e6,"Private sector debt: loans, by sectors, non-consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1e5cb8af108d0b1e45a8""]",run_5f8127cf8e6be829b1ac
term_8dcaba990735ba9a2b8d,"Producer price indices, animals and animal products",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f0b6fa729f2ac2fb3fc5""]",run_5f8127cf8e6be829b1ac
term_f28e10cdf7f618065874,"Producer price indices, crop products",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_aa0f8667d07d6b20d24a""]",run_5f8127cf8e6be829b1ac
term_9bcd4b391a70ebb8d94e,"Producer price indices, total agricultural production",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_552af311124e7dd1974a""]",run_5f8127cf8e6be829b1ac
term_bc836f9457aaa2352e2c,Production and consumption of chemicals by hazard class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_974ae9727370c88d0959""]",run_5f8127cf8e6be829b1ac
term_8e72fee385baec40ba64,Production forecasts for pigs,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b63912df1a6081936d7e""]",run_5f8127cf8e6be829b1ac
term_1f425fe6b2c44195e8c6,Production forecasts for pigs - quarterly data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9974520c4c70502a3dbe""]",run_5f8127cf8e6be829b1ac
term_f25b3958d6da1017e631,Production in construction,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_955dc221d744c8cd1885""]",run_5f8127cf8e6be829b1ac
term_6065d4f8545e2fd54fdf,Production in industry,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0582e216cc81ac6e091c"", ""occ_2505872b94f00d1af276"", ""occ_506e746539c1a033783c"", ""occ_7f7ffa392eaf1739875b"", ""occ_8eadad825fab8559cd7a"", ""occ_975959c70ce199866dd0"", ""occ_f2c47c6402789524b76f""]",run_5f8127cf8e6be829b1ac
term_36a72c577c29ed8a435e,Production in industry - capital goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_363014d44c571b19d65d""]",run_5f8127cf8e6be829b1ac
term_b7a69d80e0c95946c178,Production in industry - consumer durables,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b48d911107c0e9d8fa4a""]",run_5f8127cf8e6be829b1ac
term_57dbe832a6b7457178ca,Production in industry - consumer non-durables,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e1da23ade9378ec9ef17""]",run_5f8127cf8e6be829b1ac
term_04279f6a3fcd4e3a01d3,Production in industry - energy,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bd696313747b13097db0""]",run_5f8127cf8e6be829b1ac
term_e454da1bd3a645c5546e,Production in industry - intermediate goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_33324900acb7204a88e7""]",run_5f8127cf8e6be829b1ac
term_675346f52e1bfda71a21,Production in industry - manufacturing,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2f97cf018f41054e5201""]",run_5f8127cf8e6be829b1ac
term_84eeb94c45bbd41c0060,Production in industry - total (excluding construction),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c2bde9cf91cd5f25b957""]",run_5f8127cf8e6be829b1ac
term_132fa562e61d24fc668c,Production of bovine meat in slaughterhouses,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2acd1c5cb55f031959a8""]",run_5f8127cf8e6be829b1ac
term_ce41243bf53e1fe41ce1,Production of butter,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e44fcaa4c14f46af3a4a""]",run_5f8127cf8e6be829b1ac
term_d97417c7bb4f4f99740f,Production of cheese,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_dd5601b103fcacf589d4""]",run_5f8127cf8e6be829b1ac
term_b90c6d0271ff608c3091,Production of eggs for consumption and number of laying hens,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_885376ead00052ff8e9c""]",run_5f8127cf8e6be829b1ac
term_4eb46767e3553546663a,Production of milk on farms,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_da227e120c3c3ee540a7""]",run_5f8127cf8e6be829b1ac
term_db8a280dd7686a2ac1f5,Production of milk powder,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2675021156ed2807d6a4""]",run_5f8127cf8e6be829b1ac
term_9454b887f1867f090bca,Production of pigmeat in slaughterhouses,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2b6a25cf52f5590becc8""]",run_5f8127cf8e6be829b1ac
term_3a115ac194876f2b07de,Production of poultry meat in slaughterhouses,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_603af38de05fbf805d14""]",run_5f8127cf8e6be829b1ac
term_226172b7f9c30b7a429a,Production of sheepmeat and goat meat in slaughterhouses,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_cc3e7932de1a38c32b28""]",run_5f8127cf8e6be829b1ac
term_30044f68d1cf70550729,"Production, value added and employment by industry groups in the environmental goods and services sector",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_326a920bf6315765e84d""]",run_5f8127cf8e6be829b1ac
term_5022e34de5091385c309,Proportion of population aged 65 and over,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_90f45eb51b3f10f659e5""]",run_5f8127cf8e6be829b1ac
term_90d064a0e3555d070ed8,Public expenditure on education - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5c981843e91bc23b0e37""]",run_5f8127cf8e6be829b1ac
term_136f56a98d371355cdb3,Public expenditure on education - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e87db41f8a6d5a2f01dd""]",run_5f8127cf8e6be829b1ac
term_9a6b6617fb90a759d2c1,"Pupils aged 3 years old, by sex - as % of the population of the corresponding age group",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_69bb3866adb028db3433""]",run_5f8127cf8e6be829b1ac
term_b35b80b9bb3da89a8d77,"Pupils aged 4 years old, by sex - as % of the population of the corresponding age group",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_eca44713305987b30200""]",run_5f8127cf8e6be829b1ac
term_c87cc3e6907e2d7127e0,Pupils and students in education aged 30 and over - per 1000 of corresponding age population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_852f5fc76c6a264c6c60""]",run_5f8127cf8e6be829b1ac
term_c32b9badb0ba4710ff3e,Pupils from age 0 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9acba8b0d7b73dd3b68f""]",run_5f8127cf8e6be829b1ac
term_a59522b13eee62d49daf,Pupils from age 3 to the starting age of compulsory education at primary level by NUTS 2 region - % of the population of the corresponding age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3c4f2aa8a0bb379ceed9""]",run_5f8127cf8e6be829b1ac
term_00f0c8f9cf02f648a6af,Pupils from age 3 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_009a5c1561ac4e008188""]",run_5f8127cf8e6be829b1ac
term_f9d50b4dda831c318c4f,Pupils from age 4 to the starting age of compulsory education at primary level by NUTS 2 region - % of the population of the corresponding age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_31c692950aea2084d22e""]",run_5f8127cf8e6be829b1ac
term_0972dcd431ad96904bc3,"Pupils from age 4 to the starting age of compulsory education at primary level, by sex - as % of the population of the corresponding age group",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_14fb743aae89af0c26db""]",run_5f8127cf8e6be829b1ac
term_56b4c088a0be47482038,Pupils from age 5 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ab2ce59e85875caf6627""]",run_5f8127cf8e6be829b1ac
term_15bfeaad968154afb48f,Pupils under the age of 3 by sex - as % of the population of the corresponding age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2cf706e76baba38cb61a""]",run_5f8127cf8e6be829b1ac
term_962f61904b6619372cea,"Purchase price indices, total means of agricultural production",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d7ab12c1d0f9a637528b""]",run_5f8127cf8e6be829b1ac
term_0d4c9ed65da1702cede8,Purchasing power adjusted GDP per capita,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ae3e739a693eba4fd4bf""]",run_5f8127cf8e6be829b1ac
term_957fdeb7beb70d12bd2e,"quarterly data, % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3167e8e91ba31af41a45"", ""occ_91c754598a570f14300c""]",run_5f8127cf8e6be829b1ac
term_46734978017f544624fb,Rail accidents involving the transport of dangerous goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_07dc50bfea413d99f67e""]",run_5f8127cf8e6be829b1ac
term_e97dc4d33c64b5e32ec4,Rail equipment: number and load capacity of goods transport wagons,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6b226b386e9ee01e70cb""]",run_5f8127cf8e6be829b1ac
term_d2e98712668aabb3a0dd,Rail transport of passengers,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3655ffc048351a41e251""]",run_5f8127cf8e6be829b1ac
term_d6d506c422eb73f7712b,Railway transport vans,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_46d6e1db3d0a694b49d7""]",run_5f8127cf8e6be829b1ac
term_3767f7ef54c6688a174c,"Ratio of annual expenditure per student at the tertiary level and primary level of education, in public educational institutions",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3db1230a479ab8b68fe6""]",run_5f8127cf8e6be829b1ac
term_438ebeb43c6e54618660,Ratio of the proportion of tertiary students over the proportion of the population by NUTS 1 and NUTS 2 region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_82eb29dfa798693bd5b7""]",run_5f8127cf8e6be829b1ac
term_524f26c23c149007b7c1,Real GDP growth rate,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e4b38f8cdfd99543ad8b""]",run_5f8127cf8e6be829b1ac
term_680d8add75684ad731c8,Real GDP growth rate - volume,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ccf8ad6a53bd7be29c56""]",run_5f8127cf8e6be829b1ac
term_21415cb11e781cdfeb3d,Real GDP per capita,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_39659aede6262e1e30f5"", ""occ_e8bcd001550320e0ce01""]",run_5f8127cf8e6be829b1ac
term_34ee60daa9822653ce56,Regional disparities in gender employment gap (NUTS level 2),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7ba817ef4ffe16d8b4bc""]",run_5f8127cf8e6be829b1ac
term_6292bbab930d004a75ac,Regional disparities in long-term unemployment rates (NUTS level 2),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0fbf4c727b883348bbd0""]",run_5f8127cf8e6be829b1ac
term_d72c23437b51f7d6c80e,Regional disparities in the rate of young people neither in employment nor in education and training (NEET) (NUTS level 2),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2f4c6bc7af455715e3a2""]",run_5f8127cf8e6be829b1ac
term_f177d5318f6bbdc99d9b,Relative median income ratio (60+),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2571618f7bf31bdb351f""]",run_5f8127cf8e6be829b1ac
term_3de4fab0404f410eda9e,Relative median income ratio (65+),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5c7f1a54fb274f8a3e7d""]",run_5f8127cf8e6be829b1ac
term_22efd91c36cb3cff4359,Relative median income ratio (65+) - EU-SILC and ECHP surveys,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f506ea0ac2eb781748af""]",run_5f8127cf8e6be829b1ac
term_c13633b1f5d1178e4b09,Relative poverty gap by risk of poverty and work intensity of the households with income from benefits,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_864e3bc74dc911c8da22""]",run_5f8127cf8e6be829b1ac
term_849e62807acaa4f25c07,"Relative poverty threshold after social transfers, income per month",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e4e85958c855fd209fa3""]",run_5f8127cf8e6be829b1ac
term_76c2945b074128c6464f,"Relative poverty threshold after social transfers, income per month - ENP-East countries",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_be4bfab83949e7c4c624""]",run_5f8127cf8e6be829b1ac
term_fb2242632dabfe71b151,Research and development expenditure by sector of performance,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4b661b641bf71a7a03a8""]",run_5f8127cf8e6be829b1ac
term_18ca3b5c7d836a170234,"Residential construction - annual data, % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0d0a452c6b9f0cee156b""]",run_5f8127cf8e6be829b1ac
term_e05002e50ec575d45b7d,Retail trade volume of sales,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_19e2ff9e5cd76afe76ea"", ""occ_42f64b9b474bd6e5212f"", ""occ_6d71a9882ef01c3c9f21"", ""occ_e3af1515c826ed4d6b7d""]",run_5f8127cf8e6be829b1ac
term_ba47358bfc54de8095aa,Retail trade volume of sales - automotive fuel,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bb7bf99b72aba6b63238""]",run_5f8127cf8e6be829b1ac
term_d89120ce008c2ccbdc95,"Retail trade volume of sales - food, beverages and tobacco",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_352f677a0c45ae04fe8d""]",run_5f8127cf8e6be829b1ac
term_4c5308d0a19b91efd0ab,Retail trade volume of sales - non food,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a0594eb9dae16cc7a022""]",run_5f8127cf8e6be829b1ac
term_3b7f7fbc9919a7ca04c3,Retail trade volume of sales - total,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b80b9bd54049ac658bbd""]",run_5f8127cf8e6be829b1ac
term_4aac2f9ebd7575071967,Retail trade volume of sales index (deflated turnover),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f96a4365b38ceda887f0""]",run_5f8127cf8e6be829b1ac
term_d6f5bc46e400e8956380,Retail trade volume of sales index (deflated turnover) - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1064ff41c747a586c10d""]",run_5f8127cf8e6be829b1ac
term_4ea94854b36b7164e6fb,"Road cabotage transport by country in which cabotage takes place (t, tkm)",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e2efbde9346de366d647""]",run_5f8127cf8e6be829b1ac
term_0da9b68f84efad225392,"Road cabotage transport by country in which cabotage takes place (t, tkm) - (from onwards)",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f9c5658632fc4808080c""]",run_5f8127cf8e6be829b1ac
term_05c0b6ba67174ffe73ae,Road cabotage transport by country in which cabotage takes place (tkm),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0a62e73f974d8d429dde""]",run_5f8127cf8e6be829b1ac
term_c5b812f5d9a40c40c48e,Road cabotage transport performed by each (tkm),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_79392a99eeb8869d47a9""]",run_5f8127cf8e6be829b1ac
