term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_1bcfc773a90845ab8414,Housing deprivation rate by number of item,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_794f9ff0766e763e1791""]",run_cf189fe93ed005701355
term_993da552a6a30c796cd7,Housing deprivation rate by number of item - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_3eb886e959d08e0a1241""]",run_cf189fe93ed005701355
term_78f8f43b0ac9499c8671,Housing units by type,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_e976e42ceacb122d4dd2""]",run_cf189fe93ed005701355
term_c7eb4ee64ac969738ba5,Housing units by type of building,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_4d55669c3a9948037132""]",run_cf189fe93ed005701355
term_ca4f25ebde3ce23ccf99,Human resources in science and technology (HRST),measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c1e0ae735d390bf8edb6""]",run_cf189fe93ed005701355
term_8f83a773d35adbba8c93,Hungaria,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_17c4671e76b67852f6c2""]",run_cf189fe93ed005701355
term_379f4d60e3eadc93e467,Immigration,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_87ddc4676c4eefb0918c""]",run_cf189fe93ed005701355
term_756828e7db6f772e8190,Immigration by broad group of country of previous residence,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9d8cfb2b5617fdf03107""]",run_cf189fe93ed005701355
term_deb2e815950573294b63,Import dependency on third countries by fuel type,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_bf46ca8becfef19fe7de""]",run_cf189fe93ed005701355
term_b5b8d388f2ef30d9a63b,Import prices - capital goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_c6e75cb2e7aefd928dff""]",run_cf189fe93ed005701355
term_fa079b5a5c445856b3d5,Import prices - consumer durables,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_d11da2a6bc236774b02c""]",run_cf189fe93ed005701355
term_113fb5fe2b429e592b11,Import prices - consumer non-durables,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_4f392b58049d72c3e031""]",run_cf189fe93ed005701355
term_01e9da427b6abfa900c2,Import prices - intermediate goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_e02a8309759fefd4cfb2""]",run_cf189fe93ed005701355
term_1db7e88dc0bc19d4fa1a,Import prices - manufacturing,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_3cbab9c9c748c536711c""]",run_cf189fe93ed005701355
term_22efcbdc7e86854e5717,Import prices - total industry,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_8080d2b2140395439331""]",run_cf189fe93ed005701355
term_50b827507c643b26ba5d,Imports of goods - chemicals and related products,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_1ec4ba0ee6c5c1247e1e""]",run_cf189fe93ed005701355
term_ac954a3423af8f8e6399,"Imports of goods - food, drinks and tobacco",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7d19dd6370cc263d9880""]",run_cf189fe93ed005701355
term_c4e193b79f7c26d0cd98,Imports of goods - machinery and transport equipment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_2db08bf1f7c39b75f2a1""]",run_cf189fe93ed005701355
term_ca6673c9585db32cc180,"Imports of goods - mineral fuels, lubricants and related materials",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_23da8da1efb9008025f8""]",run_cf189fe93ed005701355
term_5ed421513db9c57033c4,Imports of goods - other manufactured products,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_e25d076e28ac5d80447f""]",run_cf189fe93ed005701355
term_d439b4c442246ae210d8,Imports of goods - raw materials,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_90ec537eaba795bcee92""]",run_cf189fe93ed005701355
term_f81b3338b86d1850c069,Imports of goods - total,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_867a101bf31966a89a17""]",run_cf189fe93ed005701355
term_6e013eaf01ca71a8b4dd,Imports of goods and services in % of GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_96d11273d5c8fc9b64a1""]",run_cf189fe93ed005701355
term_695dda278aa3575231f5,in private practice or as outpatient,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_bcd77c34b36389004622""]",run_cf189fe93ed005701355
term_9d63af292c8afa0b17e8,In work at-risk-of-poverty rate,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_cd85dc80bf8e76eae602""]",run_cf189fe93ed005701355
term_f8b8d4685a58c4e867cb,In-work at-risk-of-poverty rate,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_a728dbd9ce9162ec910a""]",run_cf189fe93ed005701355
term_cab7eac865504462629d,In-work at-risk-of-poverty rate by educational attainment level,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_fa21308bb55c9961fdfe""]",run_cf189fe93ed005701355
term_aeaf7a1a1a198d5019cf,In-work at-risk-of-poverty rate by full-/part-time work,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_5e03c6e9788969e6bac8""]",run_cf189fe93ed005701355
term_3e43e54be741c8d6c118,In-work at-risk-of-poverty rate by months worked,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_8c94fcc7d2adaf85361c""]",run_cf189fe93ed005701355
term_aace2b06375724ddd46c,In-work at-risk-of-poverty rate by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_0f4647f566cc03ee0071""]",run_cf189fe93ed005701355
term_ad8266aed47b060559b7,In-work at-risk-of-poverty rate by working time,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_4b51172ade9c13012dc9""]",run_cf189fe93ed005701355
term_bc45bdb4deca6012acea,In-work at-risk-of-poverty rate by working time - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_5f468a4073efdde7989f""]",run_cf189fe93ed005701355
term_dd2e70f1190d7bb6277a,"Inability to afford a meal with meat, chicken, fish (or vegetarian equivalent) every second day by NUTS 2 region",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_1a5ce344a985c9dff204""]",run_cf189fe93ed005701355
term_1da95d1d52e89511fdaa,Inability to face unexpected financial expenses by NUTS 2 region,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_a829a56178d73463651f""]",run_cf189fe93ed005701355
term_29c8616b9f28a17f023e,Inability to keep home adequately warm by NUTS 2 region,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_e1579e690c0df3555414""]",run_cf189fe93ed005701355
term_1c9e53a89b5c83bb5be5,"Incidence rate of accidents at work by type of workstation, NACE Rev. 1.1 activity, sex, age and severity",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_f6b3b215bf6177455cbf""]",run_cf189fe93ed005701355
term_9ac263f40d0cdab6e19b,including health expenditure,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_8a8d69f65eb84da654cf""]",run_cf189fe93ed005701355
term_0388239da703c3da3a94,including national transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_ad0594e914ee7e0e44c8""]",run_cf189fe93ed005701355
term_e419e19674142f6f64cc,Income from intellectual property rights for computer services,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_300575be152d92c77ca5""]",run_cf189fe93ed005701355
term_28e6144223bf5a76d0ee,Income in real terms (SILC=100),measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_62f9b321337b5fbb917b""]",run_cf189fe93ed005701355
term_d1255f52cdca607165d0,Income inequality for older people,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_84f622f9d09686ce390f""]",run_cf189fe93ed005701355
term_55eb5e8e6a2e6b24d8d3,Income inequality for older people - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_7946887357e08c09f31a""]",run_cf189fe93ed005701355
term_dbffea080c0d5fdff163,Income quintile share ratio (S80/S20) by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_e28129c7178b92e5df0e""]",run_cf189fe93ed005701355
term_9d5a4b6bdd9d740a605a,Income quintile share ratio - S80/S20 - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_ae1d3cc697d50c8b6dc7""]",run_cf189fe93ed005701355
term_6d86dd447f76de1a4400,Income quintile share ratio - S80/S20 - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_74294d96cacfec9a1e9b""]",run_cf189fe93ed005701355
term_5714bc6f1087bc9fb5f0,Income quintile share ratio S80/S20 by NUTS 2 region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_f466bfd878e35f9127ee""]",run_cf189fe93ed005701355
term_25037dcefaa4c67fcebb,Income share of the bottom 40 % of the population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_81f410f0677c0a08a76f""]",run_cf189fe93ed005701355
term_7be80be4c2caf1611bd6,index (= 1),measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_2065f1d1bd99a497e6e2""]",run_cf189fe93ed005701355
term_e61089a9188d4fff5b13,index (= 100),measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_223b77704ed2def8da4a""]",run_cf189fe93ed005701355
term_c522b5ec7ecb860ef9e2,index (Brussels = 1),measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_d82a0fdcdf8828867aad""]",run_cf189fe93ed005701355
term_ca6e141842e76f6ac94c,"index, 42 trading partners",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_4cae06ea11ec91270280""]",run_cf189fe93ed005701355
